unitid,unitname,timeperiod,mealname,fcst_custcount,served_custcount,sold_custcount,srvcrsname,itemname,fcst_prtnsize,served_prtnsize,sold_prtnsize,itemuofm1_intid,fcst_prtncount,itemuofm2_intid,served_prtncount,itemuofm3_intid,sold_prtncount,fcst_price,served_price,sold_price,eventdate,item_intid,eventlist_intid,itemxa_intid,itemevent_intid,itemgroup,groupseq,source,sortorder1,servicecourse_intid,day_fcstcount,total_fcstcount,day_servedcount,total_servedcount,day_soldcount,total_soldcount,serving_utensil,serving_pan,codesort,tempcoursecount,srvcoursecount,courseselect,F44
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Quesadilla Pepper Jack Cheese (Spencer),Quesadilla,Quesadilla,Quesadilla,55401,0,55401,0,55401,0,0.4,0.4,0.4,8/8/2012 0:00,10899,11444179,26193,151302,,,,4.91,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Quesadilla Chicken & Pepper Jack Spencer,Quesadilla,Quesadilla,Quesadilla,55407,20,55407,20,55407,20,0.63,0.63,0.63,8/8/2012 0:00,10900,11444182,26194,151302,,,,8.82,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Quesadilla Hummus (Spencer),Quesadilla,Quesadilla,Quesadilla,58216,5,58216,5,58216,5,0.62,0.62,0.62,8/8/2012 0:00,11512,11444161,27841,151302,,,,12.72,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Beef Burger (Spencer Grill),Sandwich,Sandwich,Sandwich,53388,12,53388,12,53388,12,1.01,1.01,1.01,8/8/2012 0:00,10455,11444167,25199,151302,,,,16.62,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Black Bean Burger (Spencer),Sandwich,Sandwich,Sandwich,53390,12,53390,12,53390,12,1.36,1.36,1.36,8/8/2012 0:00,10456,11444148,25200,151302,,,,32.24,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Wake Up Panini,Sandwich,Sandwich,Sandwich,58235,0,58235,0,58235,0,0.67,0.67,0.67,8/8/2012 0:00,11516,11444149,27849,151302,,,,79.08,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich The Iowan (Spencer Grill),Sandwich,Sandwich,Sandwich,48248,0,48248,0,48248,0,1.14,1.14,1.14,8/8/2012 0:00,9107,11444195,22321,151302,,,,102.51,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Uniquely Vegan (Spencer),Sandwich,Sandwich,Sandwich,58247,0,58247,0,58247,0,0.87,0.87,0.87,8/8/2012 0:00,11521,11444152,27858,151302,,,,114.22,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Three Cheese  (Spencer Grill),Sandwich,Sandwich,Sandwich,48242,12,48242,12,48242,12,0.56,0.56,0.56,8/8/2012 0:00,9106,11444196,22320,151302,,,,125.93,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Swiss Gobbler (Spencer Grill),Sandwich,Sandwich,Sandwich,48256,0,48256,0,48256,0,1,1,1,8/8/2012 0:00,9109,11444142,22323,151302,,,,1500.25,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Florentine Panini,Sandwich,Sandwich,Sandwich,58238,12,58238,12,58238,12,1.22,1.22,1.22,8/8/2012 0:00,11517,11444147,27850,151302,,,,1625.18,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Kid @ Heart (Spencer Grill),Sandwich,Sandwich,Sandwich,48264,0,48264,0,48264,0,0.72,0.72,0.72,8/8/2012 0:00,9111,11444166,22325,151302,,,,1687.65,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Club Panini (Spencer Grill),Sandwich,Sandwich,Sandwich,58241,0,58241,0,58241,0,0.97,0.97,0.97,8/8/2012 0:00,11519,11444172,27856,151302,,,,1718.89,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Muffaletta Panini (Spencer),Sandwich,Sandwich,Sandwich,58245,0,58245,0,58245,0,0.92,0.92,0.92,8/8/2012 0:00,11520,11444173,27857,151302,,,,1734.5,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Breaded Chicken (Spencer Grill),Sandwich,Sandwich,Sandwich,48267,15,48267,15,48267,15,0.9,0.9,0.9,8/8/2012 0:00,9112,11444145,22326,151302,,,,1750.12,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Sandwich Breaded Chicken Parmesan (SG),Sandwich,Sandwich,Sandwich,58221,15,58221,15,58221,15,0.97,0.97,0.97,8/8/2012 0:00,11513,11444154,27842,151302,,,,1875.06,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Pizza Veggie (SPENCER GRILL-7 INCH) (OL),Pizza,Pizza,Pizza,45150,6,45150,6,45150,6,1.09,1.09,1.09,8/8/2012 0:00,8388,11444157,21433,151302,,,,2000,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Pizza Cheese (SPENCER GRILL-7 INCH) (OL),Pizza,Pizza,Pizza,45139,6,45139,6,45139,6,1.01,1.01,1.01,8/8/2012 0:00,8386,11444180,21429,151302,,,,3000,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Pizza Beef  (SPENCER GRILL- 7 INCH),Pizza,Pizza,Pizza,48211,3,48211,3,48211,3,1.19,1.19,1.19,8/8/2012 0:00,9096,11444176,22310,151302,,,,3750,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,ENTREES                  ,Pizza Pepperoni  (SPENCER GRILL-7 INCH),Pizza,Pizza,Pizza,45155,12,45155,12,45155,12,0.99,0.99,0.99,8/8/2012 0:00,8389,11444150,21434,151302,,,,4000,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,BREADS                   ,Rolls Ciabatta   (For Spencer)  (V),Roll,Roll,Roll,58107,12,58107,12,58107,12,0.07,0.07,0.07,8/8/2012 0:00,11490,11444192,27802,151302,,,,0.99,7,499,1,499,1,499,1,,,7,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,BREADS                   ,Bread French Wheat Mini (Spencer Grill),Loaf,Loaf,Loaf,48230,6,48230,6,48230,6,0.5,0.5,0.5,8/8/2012 0:00,9103,11444137,22317,151302,,,,0.99,7,499,1,499,1,499,1,,,7,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,BREADS                   ,Bread French White Mini (Spencer Grill),Loaf,Loaf,Loaf,48227,4,48227,4,48227,4,0.47,0.47,0.47,8/8/2012 0:00,9102,11444187,22316,151302,,,,0.99,7,499,1,499,1,499,1,,,7,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,DESSERTS                 ,RICE KRISPIE BARS,(4 X 6 Cut),(4 X 6 Cut),(4 X 6 Cut),60438,24,60438,24,60438,24,0.6,0.6,0.6,8/8/2012 0:00,3759,11444189,3759,151302,,,,2500.49,8,499,1,499,1,499,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,DESSERTS                 ,Cookies Big Monster w/Peanut Butter,Big Cookie,Big Cookie,Big Cookie,58256,15,58256,15,58256,15,0.47,0.47,0.47,8/8/2012 0:00,11522,11444193,27861,151302,,,,3750.24,8,499,1,499,1,499,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,DESSERTS                 ,Cookies Big Chocolate Chip,Big Cookies,Big Cookies,Big Cookies,45046,50,45046,50,45046,50,0.38,0.38,0.38,8/8/2012 0:00,8358,11444159,21389,151302,,,,5000,8,499,1,499,1,499,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,200,LUNCH     ,1,1,1,DESSERTS                 ,OL*CHOCOLATE CHIP COOKIES,Dozen,Dozen,Dozen,3484,2,3484,2,3484,2,1.07,1.07,1.07,8/8/2012 0:00,3730,11444186,3730,151302,,,,6000,8,499,1,499,1,499,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,400,OUT TAKES VEGAN,496,496,496,ENTREES                  ,V*Red Bean & Veggie Pasta Salad ,Salad,Salad,Salad,53500,40,53500,40,53500,40,1.78,1.78,1.78,8/8/2012 0:00,10480,11465668,35410,151578,,,,63000,2,499,496,499,496,499,496,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Fruit of the Day,Piece,Piece,Piece,67131,,67131,,67131,,,,,8/8/2012 0:00,13822,11465682,33014,151581,,,,66000,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Chips of the Day,Bag,Bag,Bag,67129,,67129,,67129,,,,,8/8/2012 0:00,13821,11465683,33013,151581,,,,67000,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Peanut Butter & Jelly Sandwich,Sandwich/Meal,Sandwich/Meal,Sandwich/Meal,67222,40,67222,40,67222,40,1.2,1.2,1.2,8/8/2012 0:00,13853,11465684,33047,151581,,,,68000,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Plain Bagel w/Cream Cheese ,Bagel/Meal,Bagel/Meal,Bagel/Meal,67163,62,67163,62,67163,62,1.44,1.44,1.44,8/8/2012 0:00,13833,11465678,33027,151581,,,,69000,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Plain Bagel w/Hummus ,Bagel/Meal,Bagel/Meal,Bagel/Meal,67220,10,67220,10,67220,10,1.65,1.65,1.65,8/8/2012 0:00,13852,11465679,33046,151581,,,,69250,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,ENTREES                  ,Spaghetti & Meatballs OT,Meal,Meal,Meal,67228,420,67228,420,67228,420,2.23,2.23,2.23,8/8/2012 0:00,13854,11465680,33048,151581,,,,69500,2,499,1,499,1,499,1,,,2,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,500,OUT TAKES MENU,1,1,1,DESSERTS                 ,Cookies of the Day,Cookies,Cookies,Cookies,67133,,67133,,67133,,,,,8/8/2012 0:00,13823,11465681,33015,151581,,,,64000,8,499,1,499,1,499,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
170,THE SPENCER GRILL - S,100,BREAKFAST,1,1,1,DESSERTS                 ,OL*Homemade Spice Donuts,Donut,Donut,Donut,62220,18,62220,18,62220,18,0.08,0.08,0.08,8/9/2012 0:00,12565,11443949,30273,151296,,,,0.5,8,528,1,528,1,528,1,,,8,32,70,"SOUPS                    ,ENTREES                  ,STARCHES                 , VEGETABLES               ,SALADS                   ,FRUITS                   ,BREADS                   ,DESSERTS                 ,BEVERAGES                ,BREAKFAST PASTRY,STI",
